S.No,Product Name,Catalog No,CAS Number,Chemical / Systematic Name,Molecular Formula,Molecular Weight,Purity,Stock Status,Sub Category,Main Category,Product Slug,Live Product URL,Image URL,Created Date,Updated Date,MongoDB ID
981,Ulipristal N-Desmethyl Impurity,PV-U002003,159681-67-1,"(11β)-17-Hydroxy-11-[4-(methylamino)phenyl]-19-norpregna-4,9-diene-3,20-dione",C27H33NO3,419.6,,In Stock,Ulipristal,API Impurity Standards,ulipristal-n-desmethyl-impurity,https://pharmavive.com/products/browse/ulipristal/ulipristal-n-desmethyl-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718217/products/vwlm55tyzagbkta05n03.png,2025-07-28 15:54:49,2025-07-28 15:56:57,68879d4963998afe53415eb6
982,Urapidil,PV-U003000,34661-75-1,"6-[[3-[4-(2-Methoxyphenyl)-1-piperazinyl]propyl]amino]-1,3-dimethyluracil",C20H29N5O3,387.5,,In Stock,Urapidil,API Impurity Standards,urapidil,https://pharmavive.com/products/browse/urapidil/urapidil,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718298/products/f3lj9hnm6eis6n2zu16v.png,2025-07-28 15:57:46,2025-07-28 15:58:19,68879dfa63998afe53415ef1
983,Urapidil Impurity 1,PV-U003003,34654-81-4,"6-[(3-Chloropropyl)amino]-1,3-dimethyluracil",C9H14ClN3O2,231.7,,In Stock,Urapidil,API Impurity Standards,urapidil-impurity-1,https://pharmavive.com/products/browse/urapidil/urapidil-impurity-1,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718331/products/xymdfixuipef8lcdfvc2.png,2025-07-28 15:57:48,2025-07-28 15:58:51,68879dfc63998afe53415efd
984,Urapidil Impurity 2,PV-U003004,34661-79-5,"6-[[3-[4-(4-Methoxyphenyl)-1-piperazinyl]propyl]amino]-1,3-dimethyl-2,4(1H,3H)-pyrimidinedione",C20H29N5O3,387.4,,In Stock,Urapidil,API Impurity Standards,urapidil-impurity-2,https://pharmavive.com/products/browse/urapidil/urapidil-impurity-2,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718349/products/c8ws79ncq7jxhzhoyey4.png,2025-07-28 15:57:49,2025-07-28 15:59:10,68879dfd63998afe53415f01
985,Uridine,PV-U004000,58-96-8,1-β-D-Ribofuranosyluracil,C9H12N2O6,244.2,,In Stock,Uridine,API Impurity Standards,uridine,https://pharmavive.com/products/browse/uridine/uridine,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718408/products/fvidc8bn1ql8khbtqlsb.png,2025-07-28 15:59:37,2025-07-28 16:00:08,68879e6963998afe53415f38
986,Valaciclovir,PV-V001000,124832-26-4,"2-((2-Amino-6-oxo-3,6-dihydro-9H-purin-9-yl)methoxy)ethyl L-valinate",C13H20N6O4,324.3,,In Stock,Valaciclovir,API Impurity Standards,valaciclovir,https://pharmavive.com/products/browse/valaciclovir/valaciclovir,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718875/products/dzkvjsffs3pztzbsoi0v.png,2025-07-28 16:01:19,2025-07-28 16:07:56,68879ecf63998afe53415f7b
987,Valaciclovir EP Impurity E,PV-V001001,124832-31-1,"2-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]ethyl N-(benzyloxy carbonyl)-L-valinate ;",C21H26N6O6,458.5,,In Stock,Valaciclovir,API Impurity Standards,valaciclovir-ep-impurity-e,https://pharmavive.com/products/browse/valaciclovir/valaciclovir-ep-impurity-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718885/products/cnoplexbnh6y0ezvonww.png,2025-07-28 16:01:20,2025-07-28 16:08:06,68879ed063998afe53415f7f
988,Valaciclovir EP Impurity H,PV-V001004,84499-64-9,"2-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]ethyl L-Alaninate",C11H16N6O4,296.29,,In Stock,Valaciclovir,API Impurity Standards,valaciclovir-ep-impurity-h,https://pharmavive.com/products/browse/valaciclovir/valaciclovir-ep-impurity-h,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718940/products/l7uxzoxi6dkkkvolxq8o.png,2025-07-28 16:01:22,2025-07-28 16:09:01,68879ed263998afe53415f8b
989,Valaciclovir EP Impurity N,PV-V001002,2519847-26-6,"2-[[6-Oxo-2-[[[(6-oxo-6,9-dihydro-1H-purin-2-yl)amino]methyl]amino]-1,6-dihydro-9H-purin-9-yl]methoxy]ethyl L-valinate ;",C19H25N11O5,487.5,,In Stock,Valaciclovir,API Impurity Standards,valaciclovir-ep-impurity-n,https://pharmavive.com/products/browse/valaciclovir/valaciclovir-ep-impurity-n,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718903/products/e8dr9neborg07k2cwghu.png,2025-07-28 16:01:20,2025-07-28 16:08:24,68879ed063998afe53415f83
990,Valaciclovir EP Impurity P,PV-V001003,1356019-51-6,"2,2′-[Methylenebis[imino(6-oxo-1,6-dihydro-9H-purine-9,2-diyl)methylene oxy]] diethyl di(L-valinate) ;",C27H40N12O8,660.7,,In Stock,Valaciclovir,API Impurity Standards,valaciclovir-ep-impurity-p,https://pharmavive.com/products/browse/valaciclovir/valaciclovir-ep-impurity-p,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753718924/products/cdh57uf8gy5xgfxc3gck.png,2025-07-28 16:01:21,2025-07-28 16:08:45,68879ed163998afe53415f87
991,Valery 4-Hydroxy Valsartan,PV-V003012,188259-69-0,"N-((2'-(1H-tetrazol-5-yl)-[1,1'-biphenyl]-4-yl)methyl)-N-(4-hydroxypentanoyl)-L-valine",C24H29N5O4,451.5,,In Stock,Valsartan,API Impurity Standards,valery-4-hydroxy-valsartan,https://pharmavive.com/products/browse/valsartan/valery-4-hydroxy-valsartan,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719611/products/hxc1secd61vpbhx6ffqq.png,2025-07-28 16:15:36,2025-07-28 16:20:11,6887a22863998afe534160ca
992,Valganciclovir,PV-V002000,175865-60-8,"2-[(2-Amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy]-3-hydroxypropyl Ester L-Valine (S)-Valganciclovir",C14H22N6O5,354.37,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir,https://pharmavive.com/products/browse/valganciclovir/valganciclovir,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719118/products/zygs1hzpxzy7tlwgbdtz.png,2025-07-28 16:10:48,2025-07-28 16:11:58,6887a10863998afe53415fee
993,Valganciclovir EP Impurity D (TFA salt),PV-V002001,N/A,"(2RS)-3-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-2-hydroxypropyl L-valinate 2,2,2-trifluoroacetate (as per EP) ; 2-{[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]methoxy}-3-hydroxypropyl l-valinate 2,2,2-trifluoroacetate (as per USP)",C14H22N6O5 : C2HF3O2,354.4 : 114.0,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-d-tfa-salt,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-d-tfa-salt,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719133/products/rbutt5wlrr0ovuwjqvik.png,2025-07-28 16:10:49,2025-07-28 16:12:14,6887a10963998afe53415ff2
994,Valganciclovir EP Impurity F,PV-V002002,130914-71-5,"(2RS)-3-[[(3S)-3-amino-4-methyl-2-oxopentyl]oxy]-2-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]propylL-valinate (as per EP) ; 2-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]propane-1,3-diyl (2S,2'S)-bis(2-amino-3-methylbutanoate) (as per USP)",C19H31N7O6,453.5,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-f,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-f,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719148/products/xgwndasmmmhy3yzdljlr.png,2025-07-28 16:10:49,2025-07-28 16:12:29,6887a10963998afe53415ff6
995,Valganciclovir EP Impurity I,PV-V002004,108436-36-8,"2-Amino-9-[[[(2RS)-1-chloro-3-hydroxypropan-2-yl]oxy]methyl]-1,9-dihydro-6H-purin-6-one (as per EP) ; 2-Amino-9-{[(1-chloro-3- hydroxypropan-2-yl)oxy]methyl}-1,9-dihydro-6H-purin-6-one (as per USP)",C9H12ClN5O3,273.7,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-i,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-i,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719186/products/rrf1cka8yj4zmty1pkb4.png,2025-07-28 16:10:51,2025-07-28 16:13:06,6887a10b63998afe53415ffe
996,Valganciclovir EP Impurity J,PV-V002005,194159-18-7,"(2RS)-2-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-3-hydroxypropyl propanoate (as per EP) ; 2-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-3-hydroxypropyl propionate (as per USP)",C12H17N5O5,311.3,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-j,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-j,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719206/products/av20zpqvdisd2uvaxkxz.png,2025-07-28 16:10:51,2025-07-28 16:13:26,6887a10b63998afe53416002
997,Valganciclovir EP Impurity K,PV-V002006,NA,"[Methylenebis[azanediyl(6-oxo-1,6-dihydro-9H-purine-2,9-diyl)methyleneoxy[(2R)-3-hydroxypropane-2,1-diyl]]] di-L-valinate (as per EP)",C29H44N12O10,720.7,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-k,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-k,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719220/products/dbbmgmmafm0ijeubkbge.png,2025-07-28 16:10:52,2025-07-28 16:13:41,6887a10c63998afe53416006
998,Valganciclovir EP Impurity L,PV-V002007,NA,"(2R)-3-hydroxy-2-[[2-[[[[9-[[[(2S)-1-hydroxy-3-(L-valyloxy)propan-2-yl]oxy]methyl]-6-oxo-1,6-dihydro-9H-purin-2-yl]amino]methyl]amino]-6-oxo-1,6-dihydro-9H-purin-9-yl]methoxy]propyl L-valinate (as per EP)",C29H44N12O10,720.7,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-l,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-l,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719234/products/qzugnxyy0kjk61dhril6.png,2025-07-28 16:10:53,2025-07-28 16:13:55,6887a10d63998afe5341600a
999,Valganciclovir EP Impurity M,PV-V002008,NA,"[Methylenebis[azanediyl(6-oxo-1,6-dihydro-9H-purine-2,9-diyl)methyleneoxy[(2S)-3-hydroxypropane-2,1-diyl]]] di-L-valinate (as per EP)",C29H44N12O10,720.7,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-m,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-m,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719248/products/eqwspva6axft71c4i1lu.png,2025-07-28 16:10:53,2025-07-28 16:14:08,6887a10d63998afe5341600e
1000,Valganciclovir EP Impurity N,PV-V002009,1401661-95-7,"(2RS)-2-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-3-hydroxypropyl N-methyl-L-valinate (as per EP) ; 2-(RS)-[(Guanin-9-yl)methoxy]-3-hydroxypropyl N-methyl-l-valinate. (as per USP)",C15H24N6O5,368.4,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-n,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-n,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719258/products/rh7kvywxfrbjh7lvm8vj.png,2025-07-28 16:10:54,2025-07-28 16:14:18,6887a10e63998afe53416012
1001,Valganciclovir EP Impurity P,PV-V002010,897937-73-4,"L-Valyl-L-valine 2-[(2-amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy]-3- hydroxypropyl ester",C19H31N7O6,453.5,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-p,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-p,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719268/products/pmwczpaekpv2rps9izbm.png,2025-07-28 16:10:55,2025-07-28 16:14:29,6887a10f63998afe53416016
1002,Valganciclovir EP Impurity Q,PV-V002012,NA,"(2RS)-2-[(2-amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-3-hydroxypropyl D-valyl-D-valinate (as per EP)",C19H31N7O6,453.5,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-q,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-q,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719296/products/bosmqjfqlgk3rlclzxne.png,2025-07-28 16:10:56,2025-07-28 16:14:56,6887a11063998afe5341601e
1003,Valganciclovir EP Impurity R,PV-V002011,1654737-32-2,"(2RS)-2-[(2-Amino-6-oxo-1,6-dihydro-9H-purin-9-yl)methoxy]-3-chloropropyl L-valinate (as per EP)",C14H21ClN6O4,372.8,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-r,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-r,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719281/products/arnig7eqkjb9xyep2o5l.png,2025-07-28 16:10:55,2025-07-28 16:14:41,6887a10f63998afe5341601a
1004,"Valganciclovir N3,N3'-Methylene Dimer",PV-V002013,1401661-96-8,"((((methylenebis(azanediyl))bis(6-oxo-3,6-dihydro-9H-purine-2,9-diyl))bis(methylene))bis(oxy))bis(3-hydroxypropane-2,1-diyl) (2S,2'S)-bis(2-amino-3-methylbutanoate)",C29H44N12O10,720.8,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-n3n3-methylene-dimer,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-n3n3-methylene-dimer,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719307/products/rom6rqd2dg3uwufe5fda.png,2025-07-28 16:10:57,2025-07-28 16:15:08,6887a11163998afe53416022
1005,Valganciclovir EP Impurity H,PV-V002003,NA,"2-Amino-9-[[(2RS)-2-chloro-3-hydroxypropoxy]methyl]-1,9-dihydro-6H-purin-6-one (as per EP) ; 2-Amino-9-[(2-chloro-3-hydroxypropoxy)methyl]-1,9-dihydro-6H-purin-6-one (as per USP)",C9H12ClN5O3,273.7,,In Stock,Valganciclovir,API Impurity Standards,valganciclovir-ep-impurity-h,https://pharmavive.com/products/browse/valganciclovir/valganciclovir-ep-impurity-h,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719169/products/zvfhx0vt7zf38lewoae2.png,2025-07-28 16:10:50,2025-07-28 16:12:49,6887a10a63998afe53415ffa
1006,Valsartan,PV-V003000,137862-53-4,(S)-N-[p-(o-1H-Tetrazol-5-ylphenyl)benzyl]-N-valeryl-L-valine,C24H29N5O3,435.5,,In Stock,Valsartan,API Impurity Standards,valsartan,https://pharmavive.com/products/browse/valsartan/valsartan,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719409/products/dvljr7auji5mdhfhljv9.png,2025-07-28 16:15:28,2025-07-28 16:16:49,6887a22063998afe53416098
1007,Valsartan Cyano Desvaleryl Methyl Ester,PV-V003005,482577-59-3,"(S)-Methyl 2-(((2’-cyano-[1,1’-biphenyl]-4-yl)methyl)amino)-3-methylbutanoate Hydrochloride Salt",C20H22N2O2 : HCl,322.4 : 36.5,,In Stock,Valsartan,API Impurity Standards,valsartan-cyano-desvaleryl-methyl-ester,https://pharmavive.com/products/browse/valsartan/valsartan-cyano-desvaleryl-methyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719520/products/cw2ricxmreoh9mejuhkk.png,2025-07-28 16:15:31,2025-07-28 16:18:40,6887a22363998afe534160ac
1008,Valsartan Decarboxylic Acid,PV-V003013,1314799-74-0,"N-((2'-(1H-tetrazol-5-yl)-[1,1'-biphenyl]-4-yl)methyl)-N-isobutylpentanamide",C23H29N5O,391.5,,In Stock,Valsartan,API Impurity Standards,valsartan-decarboxylic-acid,https://pharmavive.com/products/browse/valsartan/valsartan-decarboxylic-acid,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719622/products/c4c4lprietufwyldiwzk.png,2025-07-28 16:15:36,2025-07-28 16:20:22,6887a22863998afe534160d2
1009,Valsartan Desvaleryl Benzyl Impurity,PV-V003009,676129-93-4,(S)-N-(1-Benzyloxycarbonyl-2-methylprop-1-yl)-N-[2′-(1H-tetrazol-5-yl)-biphenyl-4-ylmethyl]amine,C26H27N5O2,441.5,,In Stock,Valsartan,API Impurity Standards,valsartan-desvaleryl-benzyl-impurity,https://pharmavive.com/products/browse/valsartan/valsartan-desvaleryl-benzyl-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719573/products/skfy9gafpimd7bxti26v.png,2025-07-28 16:15:34,2025-07-28 16:19:33,6887a22663998afe534160be
1010,Valsartan Desvaleryl Impurity,PV-V003010,676129-92-3,(S)-N-(1-Carboxy-2-methylprop-1-yl)-N-[2′-(1H-tetrazol-5-yl)-biphenyl-4-ylmethyl]amine,C19H21N5O2,351.4,,In Stock,Valsartan,API Impurity Standards,valsartan-desvaleryl-impurity,https://pharmavive.com/products/browse/valsartan/valsartan-desvaleryl-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719585/products/vbvnkjxjh5atyvpt6d7z.png,2025-07-28 16:15:34,2025-07-28 16:19:46,6887a22663998afe534160c2
1011,Valsartan Desvaleryl Methyl Ester,PV-V003011,1111177-24-2,(S)-N-(1-Methoxycarbonyl-2-methylprop-1-yl)-N-[2′-(1H-tetrazol-5-yl)-biphenyl-4-ylmethyl]amine,C20H23N5O2,365.4,,In Stock,Valsartan,API Impurity Standards,valsartan-desvaleryl-methyl-ester,https://pharmavive.com/products/browse/valsartan/valsartan-desvaleryl-methyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719597/products/nyb1gqe6h5xo5kaedbsq.png,2025-07-28 16:15:35,2025-07-28 16:19:57,6887a22763998afe534160c6
1012,Valsartan Dimer Impurity,PV-V003014,1353844-77-5,"Methyl bis((2'-cyano-[1,1'-biphenyl]-4-yl)methyl)-L-valinate",C34H31N3O2,513.6,,In Stock,Valsartan,API Impurity Standards,valsartan-dimer-impurity,https://pharmavive.com/products/browse/valsartan/valsartan-dimer-impurity,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719634/products/cyi1mgtmgjevzem1s2y6.png,2025-07-28 16:15:37,2025-07-28 16:20:34,6887a22963998afe534160d9
1013,Valsartan EP Impurity A,PV-V003001,137862-87-4,(R-N-valeryl-N-([2'-(1H-tetrazole-5-yl)biphen-4-yl]methyl)valine,C24H29N5O3,435.5,,In Stock,Valsartan,API Impurity Standards,valsartan-ep-impurity-a,https://pharmavive.com/products/browse/valsartan/valsartan-ep-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719439/products/dmj8qabbo3xx6zsvksqk.png,2025-07-28 16:15:28,2025-07-28 16:17:19,6887a22063998afe5341609c
1014,Valsartan EP Impurity B,PV-V003002,137863-20-8,"[(S-N-Valeryl-N-([2'-(1H-tetrazole-5-yl)biphen-4-yl]methyl)-valine benzyl ester ; benzyl (2S)-3-methyl-2-[pentanoyl[[2′-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl]amino]butanoate, ;  (S)-benzyl 2-(N-((2'-(1H-tetrazol-5-yl)-[1,1-biphenyl]-4-yl)methylpentanamido-3-methylbutanoate",C31H35N5O3,525.6,,In Stock,Valsartan,API Impurity Standards,valsartan-ep-impurity-b,https://pharmavive.com/products/browse/valsartan/valsartan-ep-impurity-b,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719454/products/ifjrwew33f1cgxw8xgrj.png,2025-07-28 16:15:29,2025-07-28 16:17:34,6887a22163998afe534160a0
1015,Valsartan EP Impurity C,PV-V003003,952652-79-8,"[(S-N-Butyryl-N-([2'-(1H-tetrazole-5-yl)biphen-4-yl]methyl)-valine ; (S)-2-(N-((-2-(1H-tetrazol-5-yl)-[1,1'-biphenyl-4-yl) methyl)butyramido)-3-methyl butanoic acid",C23H27N5O3,421.5,,In Stock,Valsartan,API Impurity Standards,valsartan-ep-impurity-c,https://pharmavive.com/products/browse/valsartan/valsartan-ep-impurity-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719471/products/xpf4dspbstnwdio1fuyr.png,2025-07-28 16:15:30,2025-07-28 16:17:52,6887a22263998afe534160a4
1016,Valsartan Ethyl Ester,PV-V003007,1111177-30-0,(S)-N-Valeryl-N-([2'-(1H-tetrazole-5-yl)biphen-6-yl]methyl)-valine ethyl ester,C26H33N5O3,463.6,,In Stock,Valsartan,API Impurity Standards,valsartan-ethyl-ester,https://pharmavive.com/products/browse/valsartan/valsartan-ethyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719545/products/welxtbitucqgncioimxs.png,2025-07-28 16:15:32,2025-07-28 16:19:05,6887a22463998afe534160b4
1017,Valsartan Isopropyl Ester,PV-V003008,1245820-09-0,(S)-N-Valeryl-N-([2'-(1H-tetrazole-5-yl)biphen-7-yl]methyl)-valine isopropyl ester,C27H35N5O3,477.6,,In Stock,Valsartan,API Impurity Standards,valsartan-isopropyl-ester,https://pharmavive.com/products/browse/valsartan/valsartan-isopropyl-ester,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719563/products/nnhvmrlzkobu2yvk4ged.png,2025-07-28 16:15:33,2025-07-28 16:19:24,6887a22563998afe534160ba
1018,Valsartan Sacubitril,PV-S001009,936623-90-4,"N-((2'-(1H-tetrazol-5-yl)-[1,1'-biphenyl]-4-yl)methyl)-N-pentanoyl-L-valinate compound with 4-(((2S,4R)-1-([1,1'-biphenyl]-4-yl)-5-ethoxy-4-methyl-5-oxopentan-2-yl)amino)-4-oxobutanoate (1:1) trisodium Hemipentahydrate",C24H29NO5 : C24H29N5O3 : 3Na : 5/2(H20),411.5 : 435.5 : 3(23.0) : 5/2(18.0),,In Stock,Sacubitril,API Impurity Standards,valsartan-sacubitril,https://pharmavive.com/products/browse/sacubitril/valsartan-sacubitril,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753712906/products/s7ys4n1pjg29lehyi79h.png,2025-07-28 14:25:21,2025-07-28 14:28:26,6887885163998afe534155a8
1019,Valsartan USP Related Compound E,PV-V003004,137863-17-3,(S)-N-Valeryl-N-([2'-(1H-tetrazole-5-yl)biphen-5-yl]methyl)-valine methyl ester,C25H31N5O3,449.6,,In Stock,Valsartan,API Impurity Standards,valsartan-usp-related-compound-e,https://pharmavive.com/products/browse/valsartan/valsartan-usp-related-compound-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753719499/products/yivlcrxcunyfuknrjfrk.png,2025-07-28 16:15:30,2025-07-28 16:18:20,6887a22263998afe534160a8
1020,Vancomycin EP Impurity A,PV-V004001,91700-98-0,Vancomycin N-Desmethyl Metabolite ; Norvancomycin HCl,C65H73Cl2N9O24,1433.4,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-a,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721541/products/buvvxrhiudtttof5p62k.png,2025-07-28 16:47:16,2025-07-28 16:52:21,6887a99463998afe5341616e
1021,Vancomycin EP Impurity B,PV-V004002,NA,(1.2M)-[L-β-Asp3]vancomycin B (3.2-syn-chloro[L-β-Asp3]vancomycin B) (as per EP),C66H74Cl2N8O25,1450.2,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-b,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-b,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721556/products/idmq0fpw8qs9hwga8j8l.png,2025-07-28 16:47:17,2025-07-28 16:52:37,6887a99563998afe53416172
1022,Vancomycin EP Impurity C,PV-V004003,82198-76-3,Agluco Vancomycin B ;Vancomycin B Aglycone ; Aglucovancomycin B ;,C53H52Cl2N8O17,1142.3,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-c,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721574/products/jjezjeyjtyy3op5raqbt.png,2025-07-28 16:47:18,2025-07-28 16:52:55,6887a99663998afe53416176
1023,Vancomycin EP Impurity D,PV-V004004,101485-50-1,Desvancosaminyl Vancomycin B ;,C59H62Cl2N8O22,1304.3,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-d,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-d,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721594/products/uuzu51w2ebqbbyka4zif.png,2025-07-28 16:47:18,2025-07-28 16:53:15,6887a99663998afe5341617a
1024,Vancomycin EP Impurity E,PV-V004005,N/A,[L-Beta-ASP3]vancomycin B (CDP-1 minor),C66H74Cl2N8O25,1450.2,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-e,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721605/products/hoi3szxgfwozsfxsfsik.png,2025-07-28 16:47:19,2025-07-28 16:53:26,6887a99763998afe5341617e
1025,Vancomycin EP Impurity F,PV-V004006,2415254-43-0,[L-Alpha-Gln3] vancomycin B,C67H77Cl2N9O24,1463.3,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-f,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-f,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721618/products/obywy5hisrljpmqyn4ud.png,2025-07-28 16:47:20,2025-07-28 16:53:39,6887a99863998afe53416182
1026,Vancomycin EP Impurity G,PV-V004007,N/A,"4.3,Nalpha,4-anhydro-[L-alpha-Asp3]vancomycin B",C66H72Cl2N8O24,1432.2,,In Stock,Vancomycin,API Impurity Standards,vancomycin-ep-impurity-g,https://pharmavive.com/products/browse/vancomycin/vancomycin-ep-impurity-g,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753721632/products/fxhahwwiqli4ymqcswz6.png,2025-07-28 16:47:20,2025-07-28 16:53:52,6887a99863998afe53416186
